"TS","Year","Month","DayOfMon","DayOfYear","Hour","Minute","WndSpd_10m_Max"
"2020-10-28 02:18:00","2020","10","28","302","2","18","4.867"
"2020-10-28 02:19:00","2020","10","28","302","2","19","4.345"
"2020-10-28 02:20:00","2020","10","28","302","2","20","4.018"
"2020-10-28 02:21:00","2020","10","28","302","2","21","3.855"
"2020-10-28 02:22:00","2020","10","28","302","2","22","3.365"
"2020-10-28 02:23:00","2020","10","28","302","2","23","2.907"
"2020-10-28 02:24:00","2020","10","28","302","2","24","3.887"
"2020-10-28 02:25:00","2020","10","28","302","2","25","2.777"
"2020-10-28 02:26:00","2020","10","28","302","2","26","2.646"
"2020-10-28 02:27:00","2020","10","28","302","2","27","2.744"
"2020-10-28 02:28:00","2020","10","28","302","2","28","4.312"
"2020-10-28 02:29:00","2020","10","28","302","2","29","3.92"
"2020-10-28 02:30:00","2020","10","28","302","2","30","2.646"
"2020-10-28 02:31:00","2020","10","28","302","2","31","2.94"
"2020-10-28 02:32:00","2020","10","28","302","2","32","2.94"
"2020-10-28 02:33:00","2020","10","28","302","2","33","3.724"
"2020-10-28 02:34:00","2020","10","28","302","2","34","2.548"
"2020-10-28 02:35:00","2020","10","28","302","2","35","4.018"
"2020-10-28 02:36:00","2020","10","28","302","2","36","4.377"
"2020-10-28 02:37:00","2020","10","28","302","2","37","3.528"
"2020-10-28 02:38:00","2020","10","28","302","2","38","3.593"
"2020-10-28 02:39:00","2020","10","28","302","2","39","3.659"
"2020-10-28 02:40:00","2020","10","28","302","2","40","2.646"
"2020-10-28 02:41:00","2020","10","28","302","2","41","3.038"
"2020-10-28 02:42:00","2020","10","28","302","2","42","3.691"
"2020-10-28 02:43:00","2020","10","28","302","2","43","2.058"
"2020-10-28 02:44:00","2020","10","28","302","2","44","2.221"
"2020-10-28 02:45:00","2020","10","28","302","2","45","3.528"
"2020-10-28 02:46:00","2020","10","28","302","2","46","2.679"
"2020-10-28 02:47:00","2020","10","28","302","2","47","2.385"
"2020-10-28 02:48:00","2020","10","28","302","2","48","3.463"
"2020-10-28 02:49:00","2020","10","28","302","2","49","3.103"
"2020-10-28 02:50:00","2020","10","28","302","2","50","2.45"
"2020-10-28 02:51:00","2020","10","28","302","2","51","2.94"
"2020-10-28 02:52:00","2020","10","28","302","2","52","2.842"
"2020-10-28 02:53:00","2020","10","28","302","2","53","3.397"
"2020-10-28 02:54:00","2020","10","28","302","2","54","3.397"
"2020-10-28 02:55:00","2020","10","28","302","2","55","2.352"
"2020-10-28 02:56:00","2020","10","28","302","2","56","3.561"
"2020-10-28 02:57:00","2020","10","28","302","2","57","2.123"
"2020-10-28 02:58:00","2020","10","28","302","2","58","2.875"
"2020-10-28 02:59:00","2020","10","28","302","2","59","4.769"
"2020-10-28 03:00:00","2020","10","28","302","3","0","2.417"
"2020-10-28 03:01:00","2020","10","28","302","3","1","4.051"
"2020-10-28 03:02:00","2020","10","28","302","3","2","3.43"
"2020-10-28 03:03:00","2020","10","28","302","3","3","2.711"
"2020-10-28 03:04:00","2020","10","28","302","3","4","3.659"
"2020-10-28 03:05:00","2020","10","28","302","3","5","3.789"
"2020-10-28 03:06:00","2020","10","28","302","3","6","4.671"
"2020-10-28 03:07:00","2020","10","28","302","3","7","4.737"
"2020-10-28 03:08:00","2020","10","28","302","3","8","4.9"
"2020-10-28 03:09:00","2020","10","28","302","3","9","2.809"
"2020-10-28 03:10:00","2020","10","28","302","3","10","2.842"
"2020-10-28 03:11:00","2020","10","28","302","3","11","3.887"
"2020-10-28 03:12:00","2020","10","28","302","3","12","3.169"
"2020-10-28 03:13:00","2020","10","28","302","3","13","4.018"
"2020-10-28 03:14:00","2020","10","28","302","3","14","3.234"
"2020-10-28 03:15:00","2020","10","28","302","3","15","4.116"
"2020-10-28 03:16:00","2020","10","28","302","3","16","3.397"
"2020-10-28 03:17:00","2020","10","28","302","3","17","4.312"
"2020-10-28 03:18:00","2020","10","28","302","3","18","4.279"
"2020-10-28 03:19:00","2020","10","28","302","3","19","3.267"
"2020-10-28 03:20:00","2020","10","28","302","3","20","2.156"
"2020-10-28 03:21:00","2020","10","28","302","3","21","2.842"
"2020-10-28 03:22:00","2020","10","28","302","3","22","2.483"
"2020-10-28 03:23:00","2020","10","28","302","3","23","3.822"
"2020-10-28 03:24:00","2020","10","28","302","3","24","4.051"
"2020-10-28 03:25:00","2020","10","28","302","3","25","5.194"
"2020-10-28 03:26:00","2020","10","28","302","3","26","2.613"
"2020-10-28 03:27:00","2020","10","28","302","3","27","3.071"
"2020-10-28 03:28:00","2020","10","28","302","3","28","4.606"
"2020-10-28 03:29:00","2020","10","28","302","3","29","4.377"
"2020-10-28 03:30:00","2020","10","28","302","3","30","4.279"
"2020-10-28 03:31:00","2020","10","28","302","3","31","3.299"
"2020-10-28 03:32:00","2020","10","28","302","3","32","4.345"
"2020-10-28 03:33:00","2020","10","28","302","3","33","3.985"
"2020-10-28 03:34:00","2020","10","28","302","3","34","4.965"
"2020-10-28 03:35:00","2020","10","28","302","3","35","3.855"
"2020-10-28 03:36:00","2020","10","28","302","3","36","3.495"
"2020-10-28 03:37:00","2020","10","28","302","3","37","4.149"
"2020-10-28 03:38:00","2020","10","28","302","3","38","3.495"
"2020-10-28 03:39:00","2020","10","28","302","3","39","3.43"
"2020-10-28 03:40:00","2020","10","28","302","3","40","5.619"
"2020-10-28 03:41:00","2020","10","28","302","3","41","5.684"
"2020-10-28 03:42:00","2020","10","28","302","3","42","5.521"
"2020-10-28 03:43:00","2020","10","28","302","3","43","3.593"
"2020-10-28 03:44:00","2020","10","28","302","3","44","4.443"
"2020-10-28 03:45:00","2020","10","28","302","3","45","3.561"
"2020-10-28 03:46:00","2020","10","28","302","3","46","2.548"
"2020-10-28 03:47:00","2020","10","28","302","3","47","3.005"
"2020-10-28 03:48:00","2020","10","28","302","3","48","2.287"
"2020-10-28 03:49:00","2020","10","28","302","3","49","4.018"
"2020-10-28 03:50:00","2020","10","28","302","3","50","3.103"
"2020-10-28 03:51:00","2020","10","28","302","3","51","2.777"
"2020-10-28 03:52:00","2020","10","28","302","3","52","2.744"
"2020-10-28 03:53:00","2020","10","28","302","3","53","2.45"
"2020-10-28 03:54:00","2020","10","28","302","3","54","2.809"
"2020-10-28 03:55:00","2020","10","28","302","3","55","2.581"
"2020-10-28 03:56:00","2020","10","28","302","3","56","4.116"
"2020-10-28 03:57:00","2020","10","28","302","3","57","3.071"
"2020-10-28 03:58:00","2020","10","28","302","3","58","3.005"
"2020-10-28 03:59:00","2020","10","28","302","3","59","2.352"
"2020-10-28 04:00:00","2020","10","28","302","4","0","2.483"
"2020-10-28 04:01:00","2020","10","28","302","4","1","2.287"
"2020-10-28 04:02:00","2020","10","28","302","4","2","2.907"
"2020-10-28 04:03:00","2020","10","28","302","4","3","3.038"
"2020-10-28 04:04:00","2020","10","28","302","4","4","3.071"
"2020-10-28 04:05:00","2020","10","28","302","4","5","2.548"
"2020-10-28 04:06:00","2020","10","28","302","4","6","3.691"
"2020-10-28 04:07:00","2020","10","28","302","4","7","3.201"
"2020-10-28 04:08:00","2020","10","28","302","4","8","3.985"
"2020-10-28 04:09:00","2020","10","28","302","4","9","2.417"
"2020-10-28 04:10:00","2020","10","28","302","4","10","4.116"
"2020-10-28 04:11:00","2020","10","28","302","4","11","4.704"
"2020-10-28 04:12:00","2020","10","28","302","4","12","4.377"
"2020-10-28 04:13:00","2020","10","28","302","4","13","3.365"
"2020-10-28 04:14:00","2020","10","28","302","4","14","3.724"
"2020-10-28 04:15:00","2020","10","28","302","4","15","2.515"
"2020-10-28 04:16:00","2020","10","28","302","4","16","3.887"
"2020-10-28 04:17:00","2020","10","28","302","4","17","4.214"
"2020-10-28 04:18:00","2020","10","28","302","4","18","4.279"
"2020-10-28 04:19:00","2020","10","28","302","4","19","3.953"
"2020-10-28 04:20:00","2020","10","28","302","4","20","2.679"
"2020-10-28 04:21:00","2020","10","28","302","4","21","3.92"
"2020-10-28 04:22:00","2020","10","28","302","4","22","3.855"
"2020-10-28 04:23:00","2020","10","28","302","4","23","4.051"
"2020-10-28 04:24:00","2020","10","28","302","4","24","4.083"
"2020-10-28 04:25:00","2020","10","28","302","4","25","3.789"
"2020-10-28 04:26:00","2020","10","28","302","4","26","4.965"
"2020-10-28 04:27:00","2020","10","28","302","4","27","4.41"
"2020-10-28 04:28:00","2020","10","28","302","4","28","3.495"
"2020-10-28 04:29:00","2020","10","28","302","4","29","3.92"
"2020-10-28 04:30:00","2020","10","28","302","4","30","4.377"
"2020-10-28 04:31:00","2020","10","28","302","4","31","3.267"
"2020-10-28 04:32:00","2020","10","28","302","4","32","2.679"
"2020-10-28 04:33:00","2020","10","28","302","4","33","2.777"
"2020-10-28 04:34:00","2020","10","28","302","4","34","3.103"
"2020-10-28 04:35:00","2020","10","28","302","4","35","3.691"
"2020-10-28 04:36:00","2020","10","28","302","4","36","4.214"
"2020-10-28 04:37:00","2020","10","28","302","4","37","3.299"
"2020-10-28 04:38:00","2020","10","28","302","4","38","3.071"
"2020-10-28 04:39:00","2020","10","28","302","4","39","3.985"
"2020-10-28 04:40:00","2020","10","28","302","4","40","4.606"
"2020-10-28 04:41:00","2020","10","28","302","4","41","4.083"
"2020-10-28 04:42:00","2020","10","28","302","4","42","4.606"
"2020-10-28 04:43:00","2020","10","28","302","4","43","4.671"
"2020-10-28 04:44:00","2020","10","28","302","4","44","4.083"
"2020-10-28 04:45:00","2020","10","28","302","4","45","2.875"
"2020-10-28 04:46:00","2020","10","28","302","4","46","3.463"
"2020-10-28 04:47:00","2020","10","28","302","4","47","4.606"
"2020-10-28 04:48:00","2020","10","28","302","4","48","4.965"
"2020-10-28 04:49:00","2020","10","28","302","4","49","3.855"
"2020-10-28 04:50:00","2020","10","28","302","4","50","3.495"
"2020-10-28 04:51:00","2020","10","28","302","4","51","4.802"
"2020-10-28 04:52:00","2020","10","28","302","4","52","3.201"
"2020-10-28 04:53:00","2020","10","28","302","4","53","3.495"
"2020-10-28 04:54:00","2020","10","28","302","4","54","3.691"
"2020-10-28 04:55:00","2020","10","28","302","4","55","2.711"
"2020-10-28 04:56:00","2020","10","28","302","4","56","3.953"
"2020-10-28 04:57:00","2020","10","28","302","4","57","3.92"
"2020-10-28 04:58:00","2020","10","28","302","4","58","5.357"
"2020-10-28 04:59:00","2020","10","28","302","4","59","3.659"
"2020-10-28 05:00:00","2020","10","28","302","5","0","3.43"
"2020-10-28 05:01:00","2020","10","28","302","5","1","4.867"
"2020-10-28 05:02:00","2020","10","28","302","5","2","3.92"
"2020-10-28 05:03:00","2020","10","28","302","5","3","3.691"
"2020-10-28 05:04:00","2020","10","28","302","5","4","2.352"
"2020-10-28 05:05:00","2020","10","28","302","5","5","3.724"
"2020-10-28 05:06:00","2020","10","28","302","5","6","3.626"
"2020-10-28 05:07:00","2020","10","28","302","5","7","2.483"
"2020-10-28 05:08:00","2020","10","28","302","5","8","4.933"
"2020-10-28 05:09:00","2020","10","28","302","5","9","3.887"
"2020-10-28 05:10:00","2020","10","28","302","5","10","3.201"
"2020-10-28 05:11:00","2020","10","28","302","5","11","3.234"
"2020-10-28 05:12:00","2020","10","28","302","5","12","4.802"
"2020-10-28 05:13:00","2020","10","28","302","5","13","2.842"
"2020-10-28 05:14:00","2020","10","28","302","5","14","1.96"
"2020-10-28 05:15:00","2020","10","28","302","5","15","3.397"
"2020-10-28 05:16:00","2020","10","28","302","5","16","4.312"
"2020-10-28 05:17:00","2020","10","28","302","5","17","6.435"
"2020-10-28 05:18:00","2020","10","28","302","5","18","4.835"
"2020-10-28 05:19:00","2020","10","28","302","5","19","4.018"
"2020-10-28 05:20:00","2020","10","28","302","5","20","4.018"
"2020-10-28 05:21:00","2020","10","28","302","5","21","3.626"
"2020-10-28 05:22:00","2020","10","28","302","5","22","4.018"
"2020-10-28 05:23:00","2020","10","28","302","5","23","7.056"
"2020-10-28 05:24:00","2020","10","28","302","5","24","4.345"
"2020-10-28 05:25:00","2020","10","28","302","5","25","5.063"
"2020-10-28 05:26:00","2020","10","28","302","5","26","3.169"
"2020-10-28 05:27:00","2020","10","28","302","5","27","2.711"
"2020-10-28 05:28:00","2020","10","28","302","5","28","5.39"
"2020-10-28 05:29:00","2020","10","28","302","5","29","5.031"
"2020-10-28 05:30:00","2020","10","28","302","5","30","4.573"
"2020-10-28 05:31:00","2020","10","28","302","5","31","4.769"
"2020-10-28 05:32:00","2020","10","28","302","5","32","4.149"
"2020-10-28 05:33:00","2020","10","28","302","5","33","4.933"
"2020-10-28 05:34:00","2020","10","28","302","5","34","4.181"
"2020-10-28 05:35:00","2020","10","28","302","5","35","2.875"
"2020-10-28 05:36:00","2020","10","28","302","5","36","2.515"
"2020-10-28 05:37:00","2020","10","28","302","5","37","4.933"
"2020-10-28 05:38:00","2020","10","28","302","5","38","3.43"
"2020-10-28 05:39:00","2020","10","28","302","5","39","4.606"
"2020-10-28 05:40:00","2020","10","28","302","5","40","4.083"
"2020-10-28 05:41:00","2020","10","28","302","5","41","4.475"
"2020-10-28 05:42:00","2020","10","28","302","5","42","4.116"
"2020-10-28 05:43:00","2020","10","28","302","5","43","4.181"
"2020-10-28 05:44:00","2020","10","28","302","5","44","2.875"
"2020-10-28 05:45:00","2020","10","28","302","5","45","3.724"
"2020-10-28 05:46:00","2020","10","28","302","5","46","3.887"
"2020-10-28 05:47:00","2020","10","28","302","5","47","3.463"
"2020-10-28 05:48:00","2020","10","28","302","5","48","4.965"
"2020-10-28 05:49:00","2020","10","28","302","5","49","3.299"
"2020-10-28 05:50:00","2020","10","28","302","5","50","4.998"
"2020-10-28 05:51:00","2020","10","28","302","5","51","4.704"
"2020-10-28 05:52:00","2020","10","28","302","5","52","3.626"
"2020-10-28 05:53:00","2020","10","28","302","5","53","3.92"
"2020-10-28 05:54:00","2020","10","28","302","5","54","3.593"
"2020-10-28 05:55:00","2020","10","28","302","5","55","3.201"
"2020-10-28 05:56:00","2020","10","28","302","5","56","3.332"
"2020-10-28 05:57:00","2020","10","28","302","5","57","3.887"
"2020-10-28 05:58:00","2020","10","28","302","5","58","3.43"
"2020-10-28 05:59:00","2020","10","28","302","5","59","3.136"
"2020-10-28 06:00:00","2020","10","28","302","6","0","4.802"
"2020-10-28 06:01:00","2020","10","28","302","6","1","3.659"
"2020-10-28 06:02:00","2020","10","28","302","6","2","4.639"
"2020-10-28 06:03:00","2020","10","28","302","6","3","4.377"
"2020-10-28 06:04:00","2020","10","28","302","6","4","3.92"
"2020-10-28 06:05:00","2020","10","28","302","6","5","4.443"
"2020-10-28 06:06:00","2020","10","28","302","6","6","2.907"
"2020-10-28 06:07:00","2020","10","28","302","6","7","3.822"
"2020-10-28 06:08:00","2020","10","28","302","6","8","3.691"
"2020-10-28 06:09:00","2020","10","28","302","6","9","7.35"
"2020-10-28 06:10:00","2020","10","28","302","6","10","4.835"
"2020-10-28 06:11:00","2020","10","28","302","6","11","4.149"
"2020-10-28 06:12:00","2020","10","28","302","6","12","3.953"
"2020-10-28 06:13:00","2020","10","28","302","6","13","4.769"
"2020-10-28 06:14:00","2020","10","28","302","6","14","4.149"
"2020-10-28 06:15:00","2020","10","28","302","6","15","4.606"
"2020-10-28 06:16:00","2020","10","28","302","6","16","4.377"
"2020-10-28 06:17:00","2020","10","28","302","6","17","5.227"
"2020-10-28 06:18:00","2020","10","28","302","6","18","5.782"
"2020-10-28 06:19:00","2020","10","28","302","6","19","3.299"
"2020-10-28 06:20:00","2020","10","28","302","6","20","4.214"
"2020-10-28 06:21:00","2020","10","28","302","6","21","6.37"
"2020-10-28 06:22:00","2020","10","28","302","6","22","6.664"
"2020-10-28 06:23:00","2020","10","28","302","6","23","3.495"
"2020-10-28 06:24:00","2020","10","28","302","6","24","5.521"
"2020-10-28 06:25:00","2020","10","28","302","6","25","4.769"
"2020-10-28 06:26:00","2020","10","28","302","6","26","4.41"
"2020-10-28 06:27:00","2020","10","28","302","6","27","4.508"
"2020-10-28 06:28:00","2020","10","28","302","6","28","3.659"
"2020-10-28 06:29:00","2020","10","28","302","6","29","2.907"
"2020-10-28 06:30:00","2020","10","28","302","6","30","3.855"
"2020-10-28 06:31:00","2020","10","28","302","6","31","4.279"
"2020-10-28 06:32:00","2020","10","28","302","6","32","3.005"
"2020-10-28 06:33:00","2020","10","28","302","6","33","1.862"
"2020-10-28 06:34:00","2020","10","28","302","6","34","3.299"
"2020-10-28 06:35:00","2020","10","28","302","6","35","4.802"
"2020-10-28 06:36:00","2020","10","28","302","6","36","6.109"
"2020-10-28 06:37:00","2020","10","28","302","6","37","6.925"
"2020-10-28 06:38:00","2020","10","28","302","6","38","6.076"
"2020-10-28 06:39:00","2020","10","28","302","6","39","4.998"
"2020-10-28 06:40:00","2020","10","28","302","6","40","4.998"
"2020-10-28 06:41:00","2020","10","28","302","6","41","6.043"
"2020-10-28 06:42:00","2020","10","28","302","6","42","6.762"
"2020-10-28 06:43:00","2020","10","28","302","6","43","6.729"
"2020-10-28 06:44:00","2020","10","28","302","6","44","6.795"
"2020-10-28 06:45:00","2020","10","28","302","6","45","3.887"
"2020-10-28 06:46:00","2020","10","28","302","6","46","5.978"
"2020-10-28 06:47:00","2020","10","28","302","6","47","8.1"
"2020-10-28 06:48:00","2020","10","28","302","6","48","4.769"
"2020-10-28 06:49:00","2020","10","28","302","6","49","6.403"
"2020-10-28 06:50:00","2020","10","28","302","6","50","3.593"
"2020-10-28 06:51:00","2020","10","28","302","6","51","2.613"
"2020-10-28 06:52:00","2020","10","28","302","6","52","2.352"
"2020-10-28 06:53:00","2020","10","28","302","6","53","4.769"
"2020-10-28 06:54:00","2020","10","28","302","6","54","3.071"
"2020-10-28 06:55:00","2020","10","28","302","6","55","4.9"
"2020-10-28 06:56:00","2020","10","28","302","6","56","5.194"
"2020-10-28 06:57:00","2020","10","28","302","6","57","3.561"
"2020-10-28 06:58:00","2020","10","28","302","6","58","4.377"
"2020-10-28 06:59:00","2020","10","28","302","6","59","5.455"
"2020-10-28 07:00:00","2020","10","28","302","7","0","5.161"
"2020-10-28 07:01:00","2020","10","28","302","7","1","4.181"
"2020-10-28 07:02:00","2020","10","28","302","7","2","3.038"
"2020-10-28 07:03:00","2020","10","28","302","7","3","5.129"
"2020-10-28 07:04:00","2020","10","28","302","7","4","4.998"
"2020-10-28 07:05:00","2020","10","28","302","7","5","3.92"
"2020-10-28 07:06:00","2020","10","28","302","7","6","3.691"
"2020-10-28 07:07:00","2020","10","28","302","7","7","3.528"
"2020-10-28 07:08:00","2020","10","28","302","7","8","5.455"
"2020-10-28 07:09:00","2020","10","28","302","7","9","2.94"
"2020-10-28 07:10:00","2020","10","28","302","7","10","1.993"
"2020-10-28 07:11:00","2020","10","28","302","7","11","2.025"
"2020-10-28 07:12:00","2020","10","28","302","7","12","4.737"
"2020-10-28 07:13:00","2020","10","28","302","7","13","4.377"
"2020-10-28 07:14:00","2020","10","28","302","7","14","4.247"
"2020-10-28 07:15:00","2020","10","28","302","7","15","3.626"
"2020-10-28 07:16:00","2020","10","28","302","7","16","3.626"
"2020-10-28 07:17:00","2020","10","28","302","7","17","4.018"
"2020-10-28 07:18:00","2020","10","28","302","7","18","3.463"
"2020-10-28 07:19:00","2020","10","28","302","7","19","3.985"
"2020-10-28 07:20:00","2020","10","28","302","7","20","3.136"
"2020-10-28 07:21:00","2020","10","28","302","7","21","2.711"
"2020-10-28 07:22:00","2020","10","28","302","7","22","3.985"
"2020-10-28 07:23:00","2020","10","28","302","7","23","3.953"
"2020-10-28 07:24:00","2020","10","28","302","7","24","3.953"
"2020-10-28 07:25:00","2020","10","28","302","7","25","3.169"
"2020-10-28 07:26:00","2020","10","28","302","7","26","4.377"
"2020-10-28 07:27:00","2020","10","28","302","7","27","4.181"
"2020-10-28 07:28:00","2020","10","28","302","7","28","3.365"
"2020-10-28 07:29:00","2020","10","28","302","7","29","2.907"
"2020-10-28 07:30:00","2020","10","28","302","7","30","2.548"
"2020-10-28 07:31:00","2020","10","28","302","7","31","4.149"
"2020-10-28 07:32:00","2020","10","28","302","7","32","4.279"
"2020-10-28 07:33:00","2020","10","28","302","7","33","5.521"
"2020-10-28 07:34:00","2020","10","28","302","7","34","4.965"
"2020-10-28 07:35:00","2020","10","28","302","7","35","3.985"
"2020-10-28 07:36:00","2020","10","28","302","7","36","3.397"
"2020-10-28 07:37:00","2020","10","28","302","7","37","3.365"
"2020-10-28 07:38:00","2020","10","28","302","7","38","2.875"
"2020-10-28 07:39:00","2020","10","28","302","7","39","5.096"
"2020-10-28 07:40:00","2020","10","28","302","7","40","5.096"
"2020-10-28 07:41:00","2020","10","28","302","7","41","6.468"
"2020-10-28 07:42:00","2020","10","28","302","7","42","6.468"
"2020-10-28 07:43:00","2020","10","28","302","7","43","5.913"
"2020-10-28 07:44:00","2020","10","28","302","7","44","4.181"
"2020-10-28 07:45:00","2020","10","28","302","7","45","3.005"
"2020-10-28 07:46:00","2020","10","28","302","7","46","4.41"
"2020-10-28 07:47:00","2020","10","28","302","7","47","5.978"
"2020-10-28 07:48:00","2020","10","28","302","7","48","5.488"
"2020-10-28 07:49:00","2020","10","28","302","7","49","7.742"
"2020-10-28 07:50:00","2020","10","28","302","7","50","3.953"
"2020-10-28 07:51:00","2020","10","28","302","7","51","4.41"
"2020-10-28 07:52:00","2020","10","28","302","7","52","4.377"
"2020-10-28 07:53:00","2020","10","28","302","7","53","5.88"
"2020-10-28 07:54:00","2020","10","28","302","7","54","6.239"
"2020-10-28 07:55:00","2020","10","28","302","7","55","4.867"
"2020-10-28 07:56:00","2020","10","28","302","7","56","4.573"
"2020-10-28 07:57:00","2020","10","28","302","7","57","7.775"
"2020-10-28 07:58:00","2020","10","28","302","7","58","2.646"
"2020-10-28 07:59:00","2020","10","28","302","7","59","6.893"
"2020-10-28 08:00:00","2020","10","28","302","8","0","6.174"
"2020-10-28 08:01:00","2020","10","28","302","8","1","4.345"
"2020-10-28 08:02:00","2020","10","28","302","8","2","4.312"
"2020-10-28 08:03:00","2020","10","28","302","8","3","2.646"
"2020-10-28 08:04:00","2020","10","28","302","8","4","4.998"
"2020-10-28 08:05:00","2020","10","28","302","8","5","4.867"
"2020-10-28 08:06:00","2020","10","28","302","8","6","5.423"
"2020-10-28 08:07:00","2020","10","28","302","8","7","4.639"
"2020-10-28 08:08:00","2020","10","28","302","8","8","4.214"
"2020-10-28 08:09:00","2020","10","28","302","8","9","4.737"
"2020-10-28 08:10:00","2020","10","28","302","8","10","3.332"
"2020-10-28 08:11:00","2020","10","28","302","8","11","2.156"
"2020-10-28 08:12:00","2020","10","28","302","8","12","2.613"
"2020-10-28 08:13:00","2020","10","28","302","8","13","2.842"
"2020-10-28 08:14:00","2020","10","28","302","8","14","2.613"
"2020-10-28 08:15:00","2020","10","28","302","8","15","3.528"
"2020-10-28 08:16:00","2020","10","28","302","8","16","2.254"
"2020-10-28 08:17:00","2020","10","28","302","8","17","3.593"
"2020-10-28 08:18:00","2020","10","28","302","8","18","2.123"
"2020-10-28 08:19:00","2020","10","28","302","8","19","3.332"
"2020-10-28 08:20:00","2020","10","28","302","8","20","4.018"
"2020-10-28 08:21:00","2020","10","28","302","8","21","3.201"
"2020-10-28 08:22:00","2020","10","28","302","8","22","4.279"
"2020-10-28 08:23:00","2020","10","28","302","8","23","4.704"
"2020-10-28 08:24:00","2020","10","28","302","8","24","3.365"
"2020-10-28 08:25:00","2020","10","28","302","8","25","3.528"
"2020-10-28 08:26:00","2020","10","28","302","8","26","3.528"
"2020-10-28 08:27:00","2020","10","28","302","8","27","3.103"
"2020-10-28 08:28:00","2020","10","28","302","8","28","4.312"
"2020-10-28 08:29:00","2020","10","28","302","8","29","4.802"
"2020-10-28 08:30:00","2020","10","28","302","8","30","4.377"
"2020-10-28 08:31:00","2020","10","28","302","8","31","4.018"
"2020-10-28 08:32:00","2020","10","28","302","8","32","4.279"
"2020-10-28 08:33:00","2020","10","28","302","8","33","3.267"
"2020-10-28 08:34:00","2020","10","28","302","8","34","3.169"
"2020-10-28 08:35:00","2020","10","28","302","8","35","3.724"
"2020-10-28 08:36:00","2020","10","28","302","8","36","4.9"
"2020-10-28 08:37:00","2020","10","28","302","8","37","2.875"
"2020-10-28 08:38:00","2020","10","28","302","8","38","2.385"
"2020-10-28 08:39:00","2020","10","28","302","8","39","2.875"
"2020-10-28 08:40:00","2020","10","28","302","8","40","3.332"
"2020-10-28 08:41:00","2020","10","28","302","8","41","4.312"
"2020-10-28 08:42:00","2020","10","28","302","8","42","2.875"
"2020-10-28 08:43:00","2020","10","28","302","8","43","2.548"
"2020-10-28 08:44:00","2020","10","28","302","8","44","2.711"
"2020-10-28 08:45:00","2020","10","28","302","8","45","1.895"
"2020-10-28 08:46:00","2020","10","28","302","8","46","1.503"
"2020-10-28 08:47:00","2020","10","28","302","8","47","2.058"
"2020-10-28 08:48:00","2020","10","28","302","8","48","4.508"
"2020-10-28 08:49:00","2020","10","28","302","8","49","4.802"
"2020-10-28 08:50:00","2020","10","28","302","8","50","3.822"
"2020-10-28 08:51:00","2020","10","28","302","8","51","4.116"
"2020-10-28 08:52:00","2020","10","28","302","8","52","2.777"
"2020-10-28 08:53:00","2020","10","28","302","8","53","2.287"
"2020-10-28 08:54:00","2020","10","28","302","8","54","3.071"
"2020-10-28 08:55:00","2020","10","28","302","8","55","1.927"
"2020-10-28 08:56:00","2020","10","28","302","8","56","4.41"
"2020-10-28 08:57:00","2020","10","28","302","8","57","3.267"
"2020-10-28 08:58:00","2020","10","28","302","8","58","4.247"
"2020-10-28 08:59:00","2020","10","28","302","8","59","3.593"
"2020-10-28 09:00:00","2020","10","28","302","9","0","4.606"
"2020-10-28 09:01:00","2020","10","28","302","9","1","3.659"
"2020-10-28 09:02:00","2020","10","28","302","9","2","3.691"
"2020-10-28 09:03:00","2020","10","28","302","9","3","2.548"
"2020-10-28 09:04:00","2020","10","28","302","9","4","2.352"
"2020-10-28 09:05:00","2020","10","28","302","9","5","2.058"
"2020-10-28 09:06:00","2020","10","28","302","9","6","1.535"
"2020-10-28 09:07:00","2020","10","28","302","9","7","3.985"
"2020-10-28 09:08:00","2020","10","28","302","9","8","3.92"
"2020-10-28 09:09:00","2020","10","28","302","9","9","3.103"
"2020-10-28 09:10:00","2020","10","28","302","9","10","3.463"
"2020-10-28 09:11:00","2020","10","28","302","9","11","5.096"
"2020-10-28 09:12:00","2020","10","28","302","9","12","3.887"
"2020-10-28 09:13:00","2020","10","28","302","9","13","3.561"
"2020-10-28 09:14:00","2020","10","28","302","9","14","3.332"
"2020-10-28 09:15:00","2020","10","28","302","9","15","4.149"
"2020-10-28 09:16:00","2020","10","28","302","9","16","3.299"
"2020-10-28 09:17:00","2020","10","28","302","9","17","3.887"
"2020-10-28 09:18:00","2020","10","28","302","9","18","3.953"
"2020-10-28 09:19:00","2020","10","28","302","9","19","2.744"
"2020-10-28 09:20:00","2020","10","28","302","9","20","3.691"
"2020-10-28 09:21:00","2020","10","28","302","9","21","4.247"
"2020-10-28 09:22:00","2020","10","28","302","9","22","4.573"
"2020-10-28 09:23:00","2020","10","28","302","9","23","4.247"
"2020-10-28 09:24:00","2020","10","28","302","9","24","3.103"
"2020-10-28 09:25:00","2020","10","28","302","9","25","2.483"
"2020-10-28 09:26:00","2020","10","28","302","9","26","2.777"
"2020-10-28 09:27:00","2020","10","28","302","9","27","2.613"
"2020-10-28 09:28:00","2020","10","28","302","9","28","3.365"
"2020-10-28 09:29:00","2020","10","28","302","9","29","2.777"
"2020-10-28 09:30:00","2020","10","28","302","9","30","2.613"
"2020-10-28 09:31:00","2020","10","28","302","9","31","2.515"
"2020-10-28 09:32:00","2020","10","28","302","9","32","4.41"
"2020-10-28 09:33:00","2020","10","28","302","9","33","3.528"
