"TS","Year","Month","DayOfMon","DayOfYear","Hour","Minute","WndDir_2m","WndDir_10m","WndSpd_2m","WndSpd_10m","WndSpd_Vert","WndSpd_2m_Std","WndSpd_10m_Std"
"2020-10-27 04:14:00","2020","10","27","301","4","14","31.57","29.78","1.241","1.601","0.002","0.263","0.154"
"2020-10-27 04:15:00","2020","10","27","301","4","15","62.73","49.19","0.98","1.078","0.006","0.251","0.239"
"2020-10-27 04:16:00","2020","10","27","301","4","16","52.68","50.29","0.784","1.307","0","0.128","0.246"
"2020-10-27 04:17:00","2020","10","27","301","4","17","33.26","34.47","1.045","1.372","0.005","0.285","0.341"
"2020-10-27 04:18:00","2020","10","27","301","4","18","31.86","36.62","0.947","1.731","0","0.303","0.346"
"2020-10-27 04:19:00","2020","10","27","301","4","19","32.58","22.66","1.862","1.895","0","0.397","0.214"
"2020-10-27 04:20:00","2020","10","27","301","4","20","31.29","34.46","1.176","1.339","0","0.273","0.386"
"2020-10-27 04:21:00","2020","10","27","301","4","21","19.44","19.84","0.947","1.927","0","0.148","0.284"
"2020-10-27 04:22:00","2020","10","27","301","4","22","14.4","26.9","1.372","1.764","0.002","0.201","0.241"
"2020-10-27 04:23:00","2020","10","27","301","4","23","19.75","39.49","1.437","1.797","0","0.287","0.195"
"2020-10-27 04:24:00","2020","10","27","301","4","24","28.75","29.09","1.241","1.895","0","0.238","0.168"
"2020-10-27 04:25:00","2020","10","27","301","4","25","27.54","26.28","0.882","1.274","0","0.236","0.302"
"2020-10-27 04:26:00","2020","10","27","301","4","26","47.26","42.57","1.045","1.111","0","0.116","0.386"
"2020-10-27 04:27:00","2020","10","27","301","4","27","51.93","33.1","1.372","1.372","0","0.159","0.145"
"2020-10-27 04:28:00","2020","10","27","301","4","28","33.28","34.21","0.849","1.601","0","0.203","0.298"
"2020-10-27 04:29:00","2020","10","27","301","4","29","30.16","29.18","0.98","1.47","0","0.108","0.14"
"2020-10-27 04:30:00","2020","10","27","301","4","30","29.04","27.75","0.98","1.797","0","0.239","0.231"
"2020-10-27 04:31:00","2020","10","27","301","4","31","24.28","48.4","1.241","2.352","-0.024","0.292","0.148"
"2020-10-27 04:32:00","2020","10","27","301","4","32","40.33","28.82","0.882","1.764","0.002","0.38","0.25"
"2020-10-27 04:33:00","2020","10","27","301","4","33","18.13","24.66","1.405","1.927","-0.002","0.235","0.155"
"2020-10-27 04:34:00","2020","10","27","301","4","34","40.85","31.51","1.045","1.241","0.002","0.281","0.372"
"2020-10-27 04:35:00","2020","10","27","301","4","35","29.02","50.27","0.915","1.209","-0.002","0.222","0.133"
"2020-10-27 04:36:00","2020","10","27","301","4","36","39.65","25.55","0.719","1.078","-0.002","0.139","0.203"
"2020-10-27 04:37:00","2020","10","27","301","4","37","31.14","33.39","0.751","1.045","0","0.123","0.148"
"2020-10-27 04:38:00","2020","10","27","301","4","38","32.87","23.01","1.078","1.209","0","0.247","0.171"
"2020-10-27 04:39:00","2020","10","27","301","4","39","30.72","39.45","0.686","1.013","0","0.176","0.123"
"2020-10-27 04:40:00","2020","10","27","301","4","40","15.86","23.28","1.339","1.797","0","0.211","0.308"
"2020-10-27 04:41:00","2020","10","27","301","4","41","25.5","26.98","0.686","1.307","0","0.267","0.155"
"2020-10-27 04:42:00","2020","10","27","301","4","42","29.54","33.64","1.405","1.993","0","0.367","0.141"
"2020-10-27 04:43:00","2020","10","27","301","4","43","31.24","39.64","1.633","1.274","0","0.277","0.266"
"2020-10-27 04:44:00","2020","10","27","301","4","44","35.92","27.92","0.849","1.993","0","0.221","0.273"
"2020-10-27 04:45:00","2020","10","27","301","4","45","26.79","38.19","2.091","1.993","0","0.406","0.437"
"2020-10-27 04:46:00","2020","10","27","301","4","46","36.88","31.32","1.535","1.601","0","0.197","0.141"
"2020-10-27 04:47:00","2020","10","27","301","4","47","40.61","41.77","1.535","2.123","0","0.168","0.32"
"2020-10-27 04:48:00","2020","10","27","301","4","48","40.42","41.18","1.143","1.437","-0.002","0.262","0.306"
"2020-10-27 04:49:00","2020","10","27","301","4","49","40.17","26.53","1.078","1.535","0","0.089","0.175"
"2020-10-27 04:50:00","2020","10","27","301","4","50","29.01","23.74","1.078","1.568","0","0.127","0.136"
"2020-10-27 04:51:00","2020","10","27","301","4","51","7.052","24.42","1.405","2.254","-0.002","0.314","0.152"
"2020-10-27 04:52:00","2020","10","27","301","4","52","20.72","26.05","1.143","1.535","0","0.24","0.273"
"2020-10-27 04:53:00","2020","10","27","301","4","53","30.81","26.14","1.013","1.241","0","0.167","0.199"
"2020-10-27 04:54:00","2020","10","27","301","4","54","29.53","23.43","1.209","2.548","0.002","0.157","0.413"
"2020-10-27 04:55:00","2020","10","27","301","4","55","10.81","30.92","1.372","1.437","0","0.168","0.281"
"2020-10-27 04:56:00","2020","10","27","301","4","56","48.36","29.93","0.947","1.731","0","0.135","0.196"
"2020-10-27 04:57:00","2020","10","27","301","4","57","32.74","24.51","1.601","1.731","-0.002","0.267","0.159"
"2020-10-27 04:58:00","2020","10","27","301","4","58","28.09","30.62","0.915","1.503","0","0.231","0.201"
"2020-10-27 04:59:00","2020","10","27","301","4","59","65.06","16.15","1.372","1.568","-0.002","0.189","0.151"
"2020-10-27 05:00:00","2020","10","27","301","5","0","28.74","36.03","1.045","1.307","0","0.222","0.202"
"2020-10-27 05:01:00","2020","10","27","301","5","1","14.25","27.83","1.895","2.156","0","0.304","0.223"
"2020-10-27 05:02:00","2020","10","27","301","5","2","37.16","37.41","1.013","1.699","-0.002","0.385","0.417"
"2020-10-27 05:03:00","2020","10","27","301","5","3","17.02","49.25","0.849","1.143","0","0.142","0.195"
"2020-10-27 05:04:00","2020","10","27","301","5","4","14.71","46.38","0.686","0.947","0","0.203","0.151"
"2020-10-27 05:05:00","2020","10","27","301","5","5","26.42","34.01","0.621","1.47","0.002","0.294","0.359"
"2020-10-27 05:06:00","2020","10","27","301","5","6","28.68","30.06","0.784","0.915","0","0.108","0.244"
"2020-10-27 05:07:00","2020","10","27","301","5","7","35.77","56.73","0.882","1.078","0","0.211","0.163"
"2020-10-27 05:08:00","2020","10","27","301","5","8","14.63","11.5","0.784","0.751","0.002","0.207","0.268"
"2020-10-27 05:09:00","2020","10","27","301","5","9","43.5","33.56","0.719","0.817","0.011","0.12","0.191"
"2020-10-27 05:10:00","2020","10","27","301","5","10","2.828","37.19","1.241","1.666","0","0.252","0.4"
"2020-10-27 05:11:00","2020","10","27","301","5","11","28.43","44.68","0.686","1.372","-0.002","0.34","0.514"
"2020-10-27 05:12:00","2020","10","27","301","5","12","21.49","24.2","1.307","1.405","0.002","0.289","0.235"
"2020-10-27 05:13:00","2020","10","27","301","5","13","31.07","34.73","1.013","1.797","0","0.279","0.144"
"2020-10-27 05:14:00","2020","10","27","301","5","14","36.16","40.73","1.47","1.503","0","0.177","0.207"
"2020-10-27 05:15:00","2020","10","27","301","5","15","32.37","48.85","1.176","1.176","-0.002","0.136","0.123"
"2020-10-27 05:16:00","2020","10","27","301","5","16","14.16","33.98","0.947","1.47","0","0.197","0.129"
"2020-10-27 05:17:00","2020","10","27","301","5","17","22.13","28.95","0.719","1.209","0","0.145","0.113"
"2020-10-27 05:18:00","2020","10","27","301","5","18","12.1","28","1.045","1.699","-0.002","0.13","0.175"
"2020-10-27 05:19:00","2020","10","27","301","5","19","35.58","37.35","0.915","1.47","0","0.218","0.107"
"2020-10-27 05:20:00","2020","10","27","301","5","20","37.13","7.628","0.817","0.98","0","0.139","0.276"
"2020-10-27 05:21:00","2020","10","27","301","5","21","44.02","10.31","1.143","1.405","0","0.153","0.185"
"2020-10-27 05:22:00","2020","10","27","301","5","22","22.04","29.33","0.555","0.98","0","0.214","0.294"
"2020-10-27 05:23:00","2020","10","27","301","5","23","56.47","32.4","0.947","1.307","-0.002","0.262","0.311"
"2020-10-27 05:24:00","2020","10","27","301","5","24","38.52","64.02","0.719","1.176","0","0.173","0.112"
"2020-10-27 05:25:00","2020","10","27","301","5","25","48.21","40.82","1.209","1.927","0.002","0.188","0.282"
"2020-10-27 05:26:00","2020","10","27","301","5","26","18.9","54.96","1.045","1.176","0.002","0.126","0.165"
"2020-10-27 05:27:00","2020","10","27","301","5","27","343.6","1.034","0.392","0.555","0","0.23","0.306"
"2020-10-27 05:28:00","2020","10","27","301","5","28","19.48","37.66","0.392","0.033","0","0.158","0.159"
"2020-10-27 05:29:00","2020","10","27","301","5","29","76.94","79.53","0.196","0.719","0","0.112","0.375"
"2020-10-27 05:30:00","2020","10","27","301","5","30","51.34","63.32","1.143","1.405","0","0.237","0.27"
"2020-10-27 05:31:00","2020","10","27","301","5","31","60.2","23.42","1.535","1.437","0","0.178","0.217"
"2020-10-27 05:32:00","2020","10","27","301","5","32","43.04","68.65","0.653","1.013","0.002","0.223","0.181"
"2020-10-27 05:33:00","2020","10","27","301","5","33","66.11","53.96","0.588","1.013","0","0.079","0.27"
"2020-10-27 05:34:00","2020","10","27","301","5","34","56.07","33.57","1.013","1.601","0","0.238","0.151"
"2020-10-27 05:35:00","2020","10","27","301","5","35","67.53","34.54","0.947","1.829","0","0.148","0.102"
"2020-10-27 05:36:00","2020","10","27","301","5","36","37.4","37.17","1.274","0.849","-0.002","0.205","0.291"
"2020-10-27 05:37:00","2020","10","27","301","5","37","22.24","53.14","0.719","1.633","-0.002","0.271","0.269"
"2020-10-27 05:38:00","2020","10","27","301","5","38","34.16","38.48","1.013","1.927","0","0.245","0.226"
"2020-10-27 05:39:00","2020","10","27","301","5","39","58.03","46.29","1.339","2.221","0","0.172","0.28"
"2020-10-27 05:40:00","2020","10","27","301","5","40","27.45","46.49","1.47","1.797","0","0.275","0.209"
"2020-10-27 05:41:00","2020","10","27","301","5","41","33.29","48.81","1.143","1.862","0.002","0.244","0.216"
"2020-10-27 05:42:00","2020","10","27","301","5","42","23.41","35.43","0.915","1.274","0","0.147","0.118"
"2020-10-27 05:43:00","2020","10","27","301","5","43","20.7","37.68","0.915","0.98","0","0.219","0.157"
"2020-10-27 05:44:00","2020","10","27","301","5","44","44.79","8.43","0.523","1.176","0","0.108","0.213"
"2020-10-27 05:45:00","2020","10","27","301","5","45","52.7","65.49","0.915","1.045","0.002","0.183","0.188"
"2020-10-27 05:46:00","2020","10","27","301","5","46","46.37","46.86","0.784","0.915","0.002","0.117","0.138"
"2020-10-27 05:47:00","2020","10","27","301","5","47","40.91","23.03","0.849","0.947","0","0.046","0.125"
"2020-10-27 05:48:00","2020","10","27","301","5","48","44.87","48.31","0.915","1.274","0","0.082","0.169"
"2020-10-27 05:49:00","2020","10","27","301","5","49","33.73","31.29","0.849","1.241","0","0.203","0.161"
"2020-10-27 05:50:00","2020","10","27","301","5","50","39.76","26.34","0.653","1.111","0","0.16","0.114"
"2020-10-27 05:51:00","2020","10","27","301","5","51","21.33","28.48","0.98","1.535","0","0.156","0.154"
"2020-10-27 05:52:00","2020","10","27","301","5","52","35.04","24.38","1.339","1.111","0","0.154","0.118"
"2020-10-27 05:53:00","2020","10","27","301","5","53","12.7","23.42","1.013","1.47","-0.002","0.209","0.17"
"2020-10-27 05:54:00","2020","10","27","301","5","54","36.18","28.49","1.111","1.405","0","0.185","0.156"
"2020-10-27 05:55:00","2020","10","27","301","5","55","15.82","32.82","0.588","0.817","-0.002","0.193","0.35"
"2020-10-27 05:56:00","2020","10","27","301","5","56","49.7","38.37","1.339","1.568","0","0.317","0.398"
"2020-10-27 05:57:00","2020","10","27","301","5","57","34.64","35.87","1.405","1.731","0","0.209","0.133"
"2020-10-27 05:58:00","2020","10","27","301","5","58","28.79","25.6","0.686","1.241","0","0.216","0.221"
"2020-10-27 05:59:00","2020","10","27","301","5","59","25.21","8.13","0.915","0.915","0","0.083","0.114"
"2020-10-27 06:00:00","2020","10","27","301","6","0","27.06","33.28","0.817","1.797","0","0.092","0.294"
"2020-10-27 06:01:00","2020","10","27","301","6","1","38.02","27.98","1.209","1.111","0","0.278","0.197"
"2020-10-27 06:02:00","2020","10","27","301","6","2","54.69","33.15","1.143","1.241","0","0.133","0.239"
"2020-10-27 06:03:00","2020","10","27","301","6","3","47.43","36.02","1.111","1.405","0","0.151","0.098"
"2020-10-27 06:04:00","2020","10","27","301","6","4","37.64","28.37","0.784","1.437","-0.002","0.249","0.209"
"2020-10-27 06:05:00","2020","10","27","301","6","5","44.93","26.19","0.817","1.699","-0.002","0.099","0.332"
"2020-10-27 06:06:00","2020","10","27","301","6","6","7.112","31.42","0","0.686","0","0.404","0.262"
"2020-10-27 06:07:00","2020","10","27","301","6","7","22.14","0.131","0.327","0.719","0","0.257","0.297"
"2020-10-27 06:08:00","2020","10","27","301","6","8","40.36","27.32","1.111","1.339","-0.002","0.247","0.361"
"2020-10-27 06:09:00","2020","10","27","301","6","9","37.35","36.7","0.817","1.372","0","0.208","0.264"
"2020-10-27 06:10:00","2020","10","27","301","6","10","29.08","33.73","1.209","1.274","0","0.128","0.139"
"2020-10-27 06:11:00","2020","10","27","301","6","11","29.91","30.5","1.111","1.241","0.002","0.082","0.13"
"2020-10-27 06:12:00","2020","10","27","301","6","12","25.56","35.5","1.045","1.699","0.002","0.194","0.267"
"2020-10-27 06:13:00","2020","10","27","301","6","13","41.04","42.12","0.849","1.372","0","0.164","0.215"
"2020-10-27 06:14:00","2020","10","27","301","6","14","47","43.16","0.849","1.405","0.002","0.102","0.146"
"2020-10-27 06:15:00","2020","10","27","301","6","15","51.92","38.37","0.817","1.111","0","0.092","0.083"
"2020-10-27 06:16:00","2020","10","27","301","6","16","33.95","37.52","1.045","1.568","0","0.259","0.232"
"2020-10-27 06:17:00","2020","10","27","301","6","17","22.25","18.3","1.111","1.405","0","0.146","0.162"
"2020-10-27 06:18:00","2020","10","27","301","6","18","31.73","27","1.078","1.078","0","0.171","0.12"
"2020-10-27 06:19:00","2020","10","27","301","6","19","42.22","41.04","0.98","1.241","0.002","0.136","0.182"
"2020-10-27 06:20:00","2020","10","27","301","6","20","48.14","57.46","0.588","0.882","0","0.117","0.096"
"2020-10-27 06:21:00","2020","10","27","301","6","21","45.35","45.06","0.555","0.784","0","0.086","0.104"
"2020-10-27 06:22:00","2020","10","27","301","6","22","41.35","51.34","0","0","0","0.27","0.258"
"2020-10-27 06:23:00","2020","10","27","301","6","23","42.06","58.21","0.425","0.947","0","0.242","0.439"
"2020-10-27 06:24:00","2020","10","27","301","6","24","36.5","28.45","0.719","0.686","0","0.229","0.292"
"2020-10-27 06:25:00","2020","10","27","301","6","25","46.26","46.47","0.817","1.176","0.002","0.144","0.248"
"2020-10-27 06:26:00","2020","10","27","301","6","26","37.88","47.52","1.078","1.535","0.002","0.108","0.16"
"2020-10-27 06:27:00","2020","10","27","301","6","27","38.76","43.01","0.784","1.143","0","0.161","0.168"
"2020-10-27 06:28:00","2020","10","27","301","6","28","23.06","23.18","1.47","1.372","0.002","0.248","0.201"
"2020-10-27 06:29:00","2020","10","27","301","6","29","13.84","29.72","0.784","1.143","0","0.206","0.125"
"2020-10-27 06:30:00","2020","10","27","301","6","30","28.82","43.64","1.372","1.307","0","0.224","0.127"
"2020-10-27 06:31:00","2020","10","27","301","6","31","53.39","34.89","1.241","1.666","0","0.214","0.234"
"2020-10-27 06:32:00","2020","10","27","301","6","32","30.55","22.17","1.078","1.241","0.002","0.113","0.305"
"2020-10-27 06:33:00","2020","10","27","301","6","33","20.36","14.85","1.829","2.189","0","0.229","0.43"
"2020-10-27 06:34:00","2020","10","27","301","6","34","20.98","23.36","0.882","1.535","0","0.331","0.211"
"2020-10-27 06:35:00","2020","10","27","301","6","35","15.84","18.98","1.372","1.699","0","0.222","0.334"
"2020-10-27 06:36:00","2020","10","27","301","6","36","39.81","18.08","1.339","1.797","0","0.147","0.193"
"2020-10-27 06:37:00","2020","10","27","301","6","37","24.21","32.45","1.339","1.372","0","0.252","0.165"
"2020-10-27 06:38:00","2020","10","27","301","6","38","22.53","12.57","1.339","1.568","-0.002","0.138","0.237"
"2020-10-27 06:39:00","2020","10","27","301","6","39","11.44","19.34","1.209","1.372","0","0.151","0.271"
"2020-10-27 06:40:00","2020","10","27","301","6","40","33.7","44.43","0.751","0.686","0.002","0.274","0.248"
"2020-10-27 06:41:00","2020","10","27","301","6","41","35.46","26.05","1.47","1.764","0.002","0.307","0.444"
"2020-10-27 06:42:00","2020","10","27","301","6","42","22.46","22.78","1.666","2.646","0","0.154","0.355"
"2020-10-27 06:43:00","2020","10","27","301","6","43","41.94","13.4","1.405","1.797","-0.003","0.239","0.261"
"2020-10-27 06:44:00","2020","10","27","301","6","44","36.95","33.78","1.307","2.221","0","0.345","0.287"
"2020-10-27 06:45:00","2020","10","27","301","6","45","31.08","48.91","0.98","2.156","0","0.316","0.25"
"2020-10-27 06:46:00","2020","10","27","301","6","46","49.81","23.17","1.568","2.417","0.005","0.306","0.336"
"2020-10-27 06:47:00","2020","10","27","301","6","47","12.49","34.33","1.829","2.646","0.002","0.327","0.179"
"2020-10-27 06:48:00","2020","10","27","301","6","48","18.33","25.43","1.013","1.274","0","0.341","0.606"
"2020-10-27 06:49:00","2020","10","27","301","6","49","30.18","26","1.209","2.091","0","0.235","0.278"
"2020-10-27 06:50:00","2020","10","27","301","6","50","36.94","32.41","1.535","2.254","0","0.448","0.378"
"2020-10-27 06:51:00","2020","10","27","301","6","51","30.66","36.21","2.254","2.45","0","0.385","0.198"
"2020-10-27 06:52:00","2020","10","27","301","6","52","29.19","24.15","0.849","1.274","-0.002","0.257","0.301"
"2020-10-27 06:53:00","2020","10","27","301","6","53","31.2","37.22","1.895","1.895","0","0.312","0.376"
"2020-10-27 06:54:00","2020","10","27","301","6","54","26.8","49.6","0.882","2.319","0.002","0.334","0.208"
"2020-10-27 06:55:00","2020","10","27","301","6","55","31.02","27.29","1.764","2.123","0.002","0.234","0.22"
"2020-10-27 06:56:00","2020","10","27","301","6","56","27.4","30.37","1.797","2.385","-0.002","0.367","0.435"
"2020-10-27 06:57:00","2020","10","27","301","6","57","42.61","37.89","2.058","2.711","0","0.584","0.509"
"2020-10-27 06:58:00","2020","10","27","301","6","58","37.64","39.55","1.731","1.829","0","0.452","0.348"
"2020-10-27 06:59:00","2020","10","27","301","6","59","38.36","28.04","1.927","2.319","0","0.282","0.213"
"2020-10-27 07:00:00","2020","10","27","301","7","0","26.52","28.2","1.503","2.613","-0.002","0.519","0.264"
"2020-10-27 07:01:00","2020","10","27","301","7","1","51.9","39.59","2.352","2.515","0","0.291","0.333"
