416.9480	15039.9995
417.2629	15103.9991
417.5769	14991.9996
417.8910	15039.9995
418.2059	15039.9995
418.5199	15039.9995
418.8340	15055.9998
419.1479	15039.9995
419.4630	15055.9998
419.7770	15023.9992
420.0909	15008.0004
420.4060	15039.9995
420.7200	15023.9992
421.0349	15008.0004
421.3479	15039.9995
421.6640	15055.9998
421.9769	14991.9996
422.2909	15039.9995
422.6059	15055.9998
422.9199	15039.9995
423.2350	15055.9998
423.5489	15055.9998
423.8640	15055.9998
424.1770	15008.0004
424.4919	15055.9998
424.8059	14847.9996
425.1210	10095.9992
425.4349	5679.9998
425.7340	3727.9999
426.0339	14975.9998
426.3550	15039.9995
426.6680	15055.9998
426.9829	15023.9992
427.2970	15008.0004
427.6119	15039.9995
427.9249	15055.9998
428.2410	15008.0004
428.5540	15023.9992
428.8689	15008.0004
429.1830	15055.9998
429.4970	15039.9995
429.8109	15023.9992
430.1250	15008.0004
430.4389	15039.9995
430.7529	15055.9998
431.0680	15008.0004
431.3819	15023.9992
431.6959	14975.9998
432.0100	14975.9998
432.3249	15008.0004
432.6389	14991.9996
432.9540	15023.9992
433.2679	15023.9992
433.5830	14991.9996
433.8970	15023.9992
434.2109	15055.9998
434.5249	15023.9992
434.8390	15008.0004
435.1539	15039.9995
435.4679	15023.9992
435.7839	15023.9992
436.1040	15023.9992
436.4180	14991.9996
436.7319	15023.9992
437.0459	14959.9991
437.3629	15023.9992
437.6830	15039.9995
437.9979	15008.0004
438.3120	15023.9992
438.6260	15023.9992
438.9409	15039.9995
439.2550	14991.9996
439.5689	14959.9991
439.8839	15055.9998
440.1980	15055.9998
440.5129	15039.9995
440.8269	15023.9992
441.1410	14991.9996
441.4569	14991.9996
441.7699	15039.9995
442.0840	15039.9995
442.3989	15023.9992
442.7130	15008.0004
443.0279	15023.9992
443.3419	15023.9992
443.6570	15023.9992
443.9709	15023.9992
444.2930	15039.9995
444.6079	15008.0004
444.9220	15008.0004
445.2369	15008.0004
445.5509	15072.0000
445.8650	15039.9995
446.1809	15023.9992
446.5029	15023.9992
446.8259	15055.9998
447.1479	15008.0004
447.4679	15039.9995
447.7829	15039.9995
448.0969	14975.9998
448.4120	15008.0004
448.7250	14991.9996
449.0399	14975.9998
449.3550	15023.9992
449.6680	14991.9996
449.9829	14991.9996
450.2970	14991.9996
450.6119	14959.9991
450.9339	15023.9992
451.2500	14991.9996
451.5719	14975.9998
451.8919	14991.9996
452.2069	14991.9996
452.5210	15008.0004
452.8349	14991.9996
453.1489	15008.0004
453.4630	14991.9996
453.7779	15008.0004
454.0919	14975.9998
454.4079	15008.0004
454.7279	15008.0004
455.0420	14959.9991
455.3569	14991.9996
455.6709	14975.9998
455.9860	14975.9998
456.2999	14975.9998
456.6150	15008.0004
456.9280	14991.9996
457.2429	15023.9992
457.5649	14991.9996
457.8789	14991.9996
458.1940	14959.9991
458.5089	14959.9991
458.8319	14959.9991
459.1539	14943.9993
459.4759	14975.9998
459.7980	14975.9998
460.1210	14959.9991
460.4430	14975.9998
460.7629	15008.0004
461.0780	14991.9996
461.3929	14959.9991
461.7069	14959.9991
462.0210	14943.9993
462.3350	14991.9996
462.6499	14975.9998
462.9640	14975.9998
463.2789	14975.9998
463.5919	14959.9991
463.9080	14959.9991
464.2300	14991.9996
464.5430	14975.9998
464.8590	14975.9998
465.1740	14975.9998
465.4969	15008.0004
465.8190	14959.9991
466.1389	14991.9996
466.4540	14959.9991
466.7689	14975.9998
467.0830	14991.9996
467.3970	14991.9996
467.7109	14943.9993
468.0260	14991.9996
468.3400	14959.9991
468.6549	14975.9998
468.9690	15008.0004
469.2839	14975.9998
469.5969	14959.9991
469.9130	14959.9991
470.2260	15008.0004
470.5409	14991.9996
470.8629	14975.9998
471.1770	14959.9991
471.4919	14959.9991
471.8059	14975.9998
472.1200	14975.9998
472.4349	14991.9996
472.7500	14991.9996
473.0630	14975.9998
473.3779	14959.9991
473.6919	14975.9998
474.0060	14975.9998
474.3209	14991.9996
474.6350	14959.9991
474.9499	15008.0004
475.2639	14975.9998
475.5790	14943.9993
475.8929	14975.9998
476.2069	14975.9998
476.5220	14943.9993
476.8350	14991.9996
477.1499	14959.9991
477.4719	14975.9998
477.7870	14959.9991
478.1009	14975.9998
478.4159	14959.9991
478.7300	14959.9991
479.0439	14991.9996
479.3590	14991.9996
479.6720	14959.9991
479.9879	14975.9998
480.3009	14991.9996
480.6159	14975.9998
480.9299	14975.9998
481.2450	14959.9991
481.5589	14991.9996
481.8739	14975.9998
482.1870	14975.9998
482.5019	14975.9998
482.8159	14975.9998
483.1310	14975.9998
483.4449	14959.9991
483.7589	14975.9998
484.0819	14943.9993
484.3960	14943.9993
484.7099	14975.9998
485.0249	14975.9998
485.3390	14928.0000
485.6539	14991.9996
485.9679	14943.9993
486.2830	14991.9996
486.5969	14975.9998
486.9120	14928.0000
487.2260	14975.9998
487.5409	14959.9991
487.8550	14975.9998
