"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.106104643E0,-3.719779968E1,-2.447319984E1,-2.637639999E1
4.116104643E0,-3.731979752E1,-2.431459999E1,-2.651059914E1
4.126104643E0,-3.725880051E1,-2.431459999E1,-2.653499985E1
4.136104643E0,-3.723439789E1,-2.435120010E1,-2.662039948E1
4.146104643E0,-3.723439789E1,-2.426580048E1,-2.662039948E1
4.156104643E0,-3.718560028E1,-2.427799988E1,-2.651059914E1
4.166104643E0,-3.718560028E1,-2.433899879E1,-2.646179962E1
4.176104643E0,-3.716119766E1,-2.437559891E1,-2.637639999E1
4.186104643E0,-3.711240005E1,-2.442440033E1,-2.641300011E1
4.196104643E0,-3.700259781E1,-2.453419876E1,-2.630319977E1
4.206104643E0,-3.701480103E1,-2.452199936E1,-2.635199928E1
4.216104643E0,-3.701480103E1,-2.450979996E1,-2.632759857E1
4.226104643E0,-3.708799744E1,-2.454640007E1,-2.640079880E1
4.236104643E0,-3.708799744E1,-2.461960030E1,-2.648620033E1
4.246104643E0,-3.703919983E1,-2.464399910E1,-2.655939865E1
4.256104643E0,-3.700259781E1,-2.469279861E1,-2.666919899E1
4.266104643E0,-3.692939758E1,-2.471719933E1,-2.670579910E1
4.276104643E0,-3.685620117E1,-2.476599884E1,-2.679119873E1
4.286104643E0,-3.668539810E1,-2.476599884E1,-2.688879967E1
4.296104643E0,-3.651459885E1,-2.474160004E1,-2.698639870E1
4.306104643E0,-3.623400116E1,-2.475379944E1,-2.712059975E1
4.316104643E0,-3.597779846E1,-2.474160004E1,-2.737679863E1
4.326104643E0,-3.564839935E1,-2.471719933E1,-2.764519882E1
4.336104643E0,-3.516040039E1,-2.472939873E1,-2.792580032E1
4.346104643E0,-3.473339844E1,-2.472939873E1,-2.830399895E1
4.356104643E0,-3.425759888E1,-2.472939873E1,-2.862119865E1
4.366104643E0,-3.367200089E1,-2.469279861E1,-2.909700012E1
4.376104643E0,-3.302539825E1,-2.468059921E1,-2.956060028E1
4.386104643E0,-3.229339981E1,-2.460739899E1,-3.007299995E1
4.396104643E0,-3.150039864E1,-2.449759865E1,-3.060980034E1
4.406104643E0,-3.074399948E1,-2.433899879E1,-3.124419975E1
4.416104643E0,-2.973139954E1,-2.416819954E1,-3.198839951E1
4.426104643E0,-2.857239914E1,-2.393639946E1,-3.278139877E1
4.436104643E0,-2.735239983E1,-2.370459938E1,-3.357439804E1
4.446104643E0,-2.603479958E1,-2.354599953E1,-3.420879745E1
4.456104643E0,-2.461960030E1,-2.339959908E1,-3.505059814E1
4.466104643E0,-2.311899948E1,-2.328979874E1,-3.575819778E1
4.476104643E0,-2.155739975E1,-2.325319862E1,-3.649020004E1
4.486104643E0,-1.993479919E1,-2.324099922E1,-3.714899826E1
4.496104643E0,-1.849519920E1,-2.332639885E1,-3.771019745E1
4.506104643E0,-1.681159973E1,-2.343619919E1,-3.824699783E1
4.516104643E0,-1.499380016E1,-2.354599953E1,-3.888140106E1
4.526104643E0,-1.326139927E1,-2.365579987E1,-3.946699905E1
4.536104643E0,-1.149240017E1,-2.372900009E1,-3.984519958E1
4.546104643E0,-9.515999794E0,-2.385099983E1,-4.024779892E1
4.556104643E0,-7.563999653E0,-2.393639946E1,-4.057719803E1
4.566104643E0,-5.526599884E0,-2.398519897E1,-4.078459930E1
4.576104643E0,-3.513599873E0,-2.402179909E1,-4.100419998E1
4.586104643E0,-1.451799989E0,-2.405839920E1,-4.116279984E1
4.596104643E0,6.100000143E-1,-2.410719872E1,-4.118719864E1
4.606104643E0,2.635200024E0,-2.416819954E1,-4.115060043E1
4.616104643E0,4.648200035E0,-2.425359917E1,-4.119939804E1
4.626104643E0,6.429399967E0,-2.425359917E1,-4.113840103E1
4.636104643E0,8.430199623E0,-2.429019928E1,-4.095539856E1
4.646104643E0,1.034560013E1,-2.435120010E1,-4.080899811E1
4.656104643E0,1.229759979E1,-2.435120010E1,-4.051620102E1
4.666104643E0,1.409099960E1,-2.437559891E1,-4.019899750E1
4.676104643E0,1.604299927E1,-2.444879913E1,-3.974760056E1
4.686104643E0,1.805599976E1,-2.447319984E1,-3.929619980E1
4.696104643E0,2.005679893E1,-2.449759865E1,-3.868619919E1
4.706104643E0,2.203319931E1,-2.459519958E1,-3.808839798E1
4.716104643E0,2.381439972E1,-2.463179970E1,-3.739299774E1
4.726104643E0,2.579080009E1,-2.469279861E1,-3.662440109E1
4.736104643E0,2.773060036E1,-2.480259895E1,-3.585580063E1
4.746104643E0,2.963379860E1,-2.490019989E1,-3.496519852E1
4.756104643E0,3.121979904E1,-2.485140038E1,-3.423320007E1
4.766104643E0,3.290340042E1,-2.486359978E1,-3.333039856E1
4.776104643E0,3.456259918E1,-2.491239929E1,-3.234220123E1
4.786104643E0,3.617300034E1,-2.493680000E1,-3.136619949E1
4.796104643E0,3.773460007E1,-2.492459869E1,-3.046339989E1
4.806104643E0,3.925959778E1,-2.494899940E1,-2.932880020E1
4.816104643E0,4.066259766E1,-2.491239929E1,-2.815760040E1
4.826104643E0,4.195579910E1,-2.485140038E1,-2.708399963E1
4.836104643E0,4.326119995E1,-2.483919907E1,-2.597379875E1
4.846104643E0,4.432259750E1,-2.482699966E1,-2.499779892E1
4.856104643E0,4.544499969E1,-2.472939873E1,-2.398519897E1
4.866104643E0,4.653079987E1,-2.459519958E1,-2.296039963E1
4.876104643E0,4.745800018E1,-2.449759865E1,-2.192339897E1
4.886104643E0,4.820219803E1,-2.439999962E1,-2.113039970E1
4.896104643E0,4.897079849E1,-2.433899879E1,-2.034959984E1
4.906104643E0,4.962960052E1,-2.422920036E1,-1.959319878E1
4.916104643E0,5.026399994E1,-2.419260025E1,-1.882460022E1
4.926104643E0,5.089839935E1,-2.409499931E1,-1.811700058E1
4.936104643E0,5.130099869E1,-2.402179909E1,-1.754360008E1
4.946104643E0,5.159379959E1,-2.391199875E1,-1.701899910E1
4.956104643E0,5.194759750E1,-2.377779961E1,-1.660420036E1
4.966104643E0,5.220380020E1,-2.363139915E1,-1.629920006E1
4.976104643E0,5.242340088E1,-2.348499870E1,-1.601860046E1
4.986104643E0,5.266740036E1,-2.339959908E1,-1.579899979E1
4.996104643E0,5.286259842E1,-2.322879982E1,-1.561599922E1
5.006104643E0,5.293579865E1,-2.309459877E1,-1.549399948E1
5.016104643E0,5.304559708E1,-2.300919914E1,-1.535979939E1
5.026104643E0,5.317979813E1,-2.296039963E1,-1.540859985E1
5.036104643E0,5.321640015E1,-2.285059929E1,-1.550619984E1
5.046104643E0,5.322859955E1,-2.276519966E1,-1.555499935E1
5.056104643E0,5.316759872E1,-2.267980003E1,-1.564039993E1
5.066104643E0,5.302119827E1,-2.259440041E1,-1.584779930E1
5.076104643E0,5.282600021E1,-2.256999969E1,-1.616499901E1
5.086104643E0,5.261859894E1,-2.255780029E1,-1.644560051E1
5.096104643E0,5.235020065E1,-2.246019936E1,-1.684819984E1
5.106104643E0,5.200859833E1,-2.239920044E1,-1.721419907E1
5.116104643E0,5.158160019E1,-2.241139984E1,-1.770219994E1
5.126104643E0,5.100819778E1,-2.241139984E1,-1.828779984E1
5.136104643E0,5.041040039E1,-2.236260033E1,-1.904419899E1
5.146104643E0,4.971500015E1,-2.226499939E1,-1.987380028E1
5.156104643E0,4.904399872E1,-2.219179916E1,-2.067899895E1
5.166104643E0,4.820219803E1,-2.206979942E1,-2.171599960E1
5.176104643E0,4.718959808E1,-2.198439980E1,-2.286279869E1
5.186104643E0,4.610379791E1,-2.189900017E1,-2.405839920E1
5.196104643E0,4.498139954E1,-2.181359863E1,-2.515639877E1
5.206104643E0,4.363940048E1,-2.175259972E1,-2.652279854E1
5.216104643E0,4.213879776E1,-2.174040031E1,-2.787699890E1
5.226104643E0,4.050399780E1,-2.175259972E1,-2.912139893E1
5.236104643E0,3.866180038E1,-2.177700043E1,-3.037800026E1
5.246104643E0,3.655120087E1,-2.180139923E1,-3.170779991E1
5.256104643E0,3.431859970E1,-2.186240005E1,-3.303759766E1
5.266104643E0,3.193959999E1,-2.194779968E1,-3.423320007E1
5.276104643E0,2.949959946E1,-2.200880051E1,-3.550199890E1
5.286104643E0,2.714499855E1,-2.206979942E1,-3.644139862E1
5.296104643E0,2.435120010E1,-2.213080025E1,-3.741740036E1
5.306104643E0,2.153299904E1,-2.220400047E1,-3.828359985E1
5.316104643E0,1.862940025E1,-2.224059868E1,-3.914979935E1
5.326104643E0,1.598199940E1,-2.228940010E1,-3.974760056E1
5.336104643E0,1.300519943E1,-2.237479973E1,-4.016239929E1
5.346104643E0,1.000399971E1,-2.243579865E1,-4.061380005E1
5.356104643E0,6.941799641E0,-2.253339958E1,-4.084560013E1
5.366104643E0,3.928400040E0,-2.260659981E1,-4.100419998E1
5.376104643E0,1.268800020E0,-2.266759872E1,-4.100419998E1
5.386104643E0,-1.646999955E0,-2.277739906E1,-4.078459930E1
5.396104643E0,-4.465199947E0,-2.297259903E1,-4.047959900E1
5.406104643E0,-7.332200050E0,-2.316779900E1,-4.000379944E1
5.416104643E0,-9.698999405E0,-2.337520027E1,-3.955239868E1
5.426104643E0,-1.213899994E1,-2.352159882E1,-3.896680069E1
5.436104643E0,-1.438379955E1,-2.368019867E1,-3.832019806E1
5.446104643E0,-1.651879883E1,-2.380220032E1,-3.767359924E1
5.456104643E0,-1.850740051E1,-2.386319923E1,-3.708799744E1
5.466104643E0,-2.016659927E1,-2.400959969E1,-3.628279877E1
5.476104643E0,-2.174040031E1,-2.404619980E1,-3.542879868E1
5.486104643E0,-2.314340019E1,-2.414379883E1,-3.487979889E1
5.496104643E0,-2.455859947E1,-2.413159943E1,-3.428199768E1
5.506104643E0,-2.571759987E1,-2.424139977E1,-3.363539886E1
5.516104643E0,-2.692539978E1,-2.442440033E1,-3.300099945E1
5.526104643E0,-2.808440018E1,-2.464399910E1,-3.234220123E1
5.536104643E0,-2.923119926E1,-2.496119881E1,-3.150039864E1
5.546104643E0,-3.020719910E1,-2.518079948E1,-3.104899979E1
5.556104643E0,-3.131739998E1,-2.552239990E1,-3.053660011E1
5.566104643E0,-3.231779861E1,-2.583959961E1,-2.978019905E1
5.576104643E0,-3.322060013E1,-2.621780014E1,-2.898719978E1
5.586104643E0,-3.402579880E1,-2.652279854E1,-2.829179955E1
5.596104643E0,-3.474559784E1,-2.674239922E1,-2.770619965E1
5.606104643E0,-3.545319748E1,-2.697419930E1,-2.709619904E1
5.616104643E0,-3.605099869E1,-2.720599937E1,-2.660820007E1
5.626104643E0,-3.659999847E1,-2.744999886E1,-2.612019920E1
5.636104643E0,-3.692939758E1,-2.755979919E1,-2.570539856E1
5.646104643E0,-3.717340088E1,-2.763299942E1,-2.540040016E1
5.656104643E0,-3.744179916E1,-2.769400024E1,-2.520520020E1
5.666104643E0,-3.763700104E1,-2.770619965E1,-2.498559952E1
5.676104643E0,-4.106520081E1,-1.021140003E1,-3.675859833E1
5.686104643E0,-4.112619781E1,-1.021140003E1,-3.674639893E1
5.696104643E0,-4.115060043E1,-1.016259956E1,-3.672200012E1
5.706104643E0,-4.118719864E1,-1.006499958E1,-3.672200012E1
5.716104643E0,-4.117499924E1,-9.955200195E0,-3.679520035E1
5.726104643E0,-4.119939804E1,-9.894199371E0,-3.684399796E1
5.736104643E0,-4.117499924E1,-9.796599388E0,-3.692939758E1
5.746104643E0,-4.116279984E1,-9.747799873E0,-3.707579803E1
5.756104643E0,-4.121159744E1,-9.698999405E0,-3.711240005E1
5.766104643E0,-4.117499924E1,-9.686800003E0,-3.710020065E1
5.776104643E0,-4.117499924E1,-9.662400246E0,-3.712459946E1
5.786104643E0,-4.110179901E1,-9.650199890E0,-3.722219849E1
5.796104643E0,-4.104079819E1,-9.711199760E0,-3.725880051E1
5.806104643E0,-4.100419998E1,-9.711199760E0,-3.734420013E1
5.816104643E0,-4.095539856E1,-9.698999405E0,-3.736859894E1
5.826104643E0,-4.083340073E1,-9.662400246E0,-3.741740036E1
5.836104643E0,-4.066259766E1,-9.698999405E0,-3.755159760E1
5.846104643E0,-4.055279922E1,-9.650199890E0,-3.771019745E1
5.856104643E0,-4.040639877E1,-9.613599777E0,-3.781999969E1
5.866104643E0,-4.028440094E1,-9.576999664E0,-3.792979813E1
5.876104643E0,-4.017459869E1,-9.515999794E0,-3.810059738E1
5.886104643E0,-4.001599884E1,-9.515999794E0,-3.827140045E1
5.896104643E0,-3.986959839E1,-9.515999794E0,-3.846659851E1
5.906104643E0,-3.983300018E1,-9.564800262E0,-3.860079956E1
5.916104643E0,-3.967440033E1,-9.625800133E0,-3.863739777E1
5.926104643E0,-3.955239868E1,-9.637999535E0,-3.879599762E1
5.936104643E0,-3.945479965E1,-9.686800003E0,-3.891799927E1
5.946104643E0,-3.935720062E1,-9.784399986E0,-3.902779770E1
5.956104643E0,-3.921080017E1,-9.955200195E0,-3.910099792E1
5.966104643E0,-3.904000092E1,-1.012599945E1,-3.913759995E1
5.976104643E0,-3.886919785E1,-1.041879940E1,-3.916199875E1
5.986104643E0,-3.863739777E1,-1.082139969E1,-3.919860077E1
5.996104643E0,-3.840559769E1,-1.124839973E1,-3.935720062E1
6.006104643E0,-3.810059738E1,-1.176079941E1,-3.941819763E1
6.016104643E0,-3.769799805E1,-1.233419991E1,-3.949139786E1
6.026104643E0,-3.729539871E1,-1.296859932E1,-3.956459808E1
6.036104643E0,-3.688059998E1,-1.363959980E1,-3.967440033E1
6.046104643E0,-3.633160019E1,-1.453020000E1,-3.968659973E1
6.056104643E0,-3.569720078E1,-1.543299961E1,-3.973539734E1
6.066104643E0,-3.503839874E1,-1.628699875E1,-3.978419876E1
6.076104643E0,-3.444059753E1,-1.720199966E1,-3.973539734E1
6.086104643E0,-3.369639969E1,-1.833659935E1,-3.951580048E1
6.096104643E0,-3.293999863E1,-1.945899963E1,-3.938159943E1
6.106104643E0,-3.215919876E1,-2.061800003E1,-3.922299957E1
6.116104643E0,-3.134179878E1,-2.176479912E1,-3.897900009E1
6.126104643E0,-3.056099892E1,-2.286279869E1,-3.883259964E1
6.136104643E0,-2.963379860E1,-2.394859886E1,-3.860079956E1
6.146104643E0,-2.863339996E1,-2.502219963E1,-3.840559769E1
6.156104643E0,-2.762080002E1,-2.608359909E1,-3.822259903E1
6.166104643E0,-2.665699959E1,-2.690099907E1,-3.821039963E1
6.176104643E0,-2.558339882E1,-2.781599998E1,-3.817379761E1
6.186104643E0,-2.441219902E1,-2.867000008E1,-3.808839798E1
6.196104643E0,-2.326539993E1,-2.945079994E1,-3.807619858E1
6.206104643E0,-2.210639954E1,-3.010960007E1,-3.796640015E1
6.216104643E0,-2.095960045E1,-3.085379982E1,-3.795420074E1
6.226104643E0,-1.987380028E1,-3.154920006E1,-3.790539932E1
6.236104643E0,-1.878800011E1,-3.225679779E1,-3.775899887E1
6.246104643E0,-1.767779922E1,-3.300099945E1,-3.753939819E1
6.256104643E0,-1.659199905E1,-3.359880066E1,-3.739299774E1
6.266104643E0,-1.542079926E1,-3.414780045E1,-3.723439789E1
6.276104643E0,-1.413980007E1,-3.467239761E1,-3.717340088E1
6.286104643E0,-1.288319969E1,-3.514820099E1,-3.718560028E1
6.296104643E0,-1.169979954E1,-3.545319748E1,-3.718560028E1
6.306104643E0,-1.033339977E1,-3.575819778E1,-3.708799744E1
6.316104643E0,-8.881599426E0,-3.601440048E1,-3.708799744E1
6.326104643E0,-7.478600025E0,-3.620959854E1,-3.719779968E1
6.336104643E0,-6.185400009E0,-3.640480042E1,-3.722219849E1
6.346104643E0,-5.038599968E0,-3.661219788E1,-3.733200073E1
6.356104643E0,-4.062600136E0,-3.678300095E1,-3.722219849E1
6.366104643E0,-3.049999952E0,-3.689279938E1,-3.719779968E1
6.376104643E0,-2.086199999E0,-3.701480103E1,-3.712459946E1
6.386104643E0,-1.281000018E0,-3.708799744E1,-3.718560028E1
6.396104643E0,-3.903999925E-1,-3.705139923E1,-3.719779968E1
6.406104643E0,3.903999925E-1,-3.696599960E1,-3.718560028E1
6.416104643E0,1.244400024E0,-3.689279938E1,-3.717340088E1
6.426104643E0,2.073999882E0,-3.670980072E1,-3.710020065E1
6.436104643E0,2.976799965E0,-3.651459885E1,-3.722219849E1
6.446104643E0,3.781999826E0,-3.635599899E1,-3.731979752E1
6.456104643E0,4.526199818E0,-3.613639832E1,-3.742959976E1
6.466104643E0,5.221600056E0,-3.594120026E1,-3.752719879E1
6.476104643E0,5.660799980E0,-3.570940018E1,-3.774679947E1
6.486104643E0,6.160999775E0,-3.551419830E1,-3.792979813E1
6.496104643E0,6.563600063E0,-3.527019882E1,-3.806399918E1
6.506104643E0,6.868599892E0,-3.511159897E1,-3.822259903E1
6.516104643E0,7.185800076E0,-3.497739792E1,-3.829579926E1
6.526104643E0,7.295599937E0,-3.478219986E1,-3.839339828E1
6.536104643E0,7.490799904E0,-3.463579941E1,-3.845439911E1
6.546104643E0,7.685999870E0,-3.445280075E1,-3.853979874E1
6.556104643E0,7.856800079E0,-3.435519791E1,-3.845439911E1
6.566104643E0,8.027600288E0,-3.426979828E1,-3.841780090E1
6.576104643E0,8.112999916E0,-3.415999985E1,-3.855199814E1
6.586104643E0,8.234999657E0,-3.409899902E1,-3.858860016E1
6.596104643E0,8.247200012E0,-3.400139999E1,-3.856419754E1
6.606104643E0,8.320400238E0,-3.397700119E1,-3.857640076E1
6.616104643E0,8.369199753E0,-3.396479797E1,-3.858860016E1
6.626104643E0,8.369199753E0,-3.397700119E1,-3.849100113E1
6.636104643E0,8.369199753E0,-3.398920059E1,-3.858860016E1
6.646104643E0,8.295999527E0,-3.398920059E1,-3.864960098E1
6.656104643E0,8.271599770E0,-3.402579880E1,-3.855199814E1
6.666104643E0,8.125200272E0,-3.407460022E1,-3.852759933E1
6.676104643E0,7.954400063E0,-3.414780045E1,-3.871059799E1
6.686104643E0,7.905600071E0,-3.419659805E1,-3.863739777E1
6.696104643E0,7.722599983E0,-3.428199768E1,-3.853979874E1
6.706104643E0,7.368799686E0,-3.439179993E1,-3.860079956E1
6.716104643E0,7.100399971E0,-3.448939896E1,-3.851539993E1
6.726104643E0,6.734399796E0,-3.463579941E1,-3.839339828E1
6.736104643E0,6.246399879E0,-3.481879807E1,-3.832019806E1
6.746104643E0,5.770599842E0,-3.491640091E1,-3.829579926E1
6.756104643E0,5.209399700E0,-3.508720016E1,-3.812500000E1
6.766104643E0,4.501800060E0,-3.531900024E1,-3.807619858E1
6.776104643E0,3.781999826E0,-3.544099808E1,-3.814939880E1
6.786104643E0,3.001199961E0,-3.553860092E1,-3.806399918E1
6.796104643E0,2.061800003E0,-3.567279816E1,-3.802740097E1
6.806104643E0,1.110199928E0,-3.573379898E1,-3.808839798E1
6.816104643E0,1.464000046E-1,-3.575819778E1,-3.810059738E1
6.826104643E0,-8.417999744E-1,-3.585580063E1,-3.808839798E1
6.836104643E0,-2.049599886E0,-3.578260040E1,-3.810059738E1
6.846104643E0,-3.293999910E0,-3.562400055E1,-3.818600082E1
6.856104643E0,-4.562799931E0,-3.547760010E1,-3.825920105E1
6.866104643E0,-5.807199955E0,-3.527019882E1,-3.836899948E1
6.876104643E0,-7.307799816E0,-3.487979889E1,-3.850320053E1
6.886104643E0,-8.918199539E0,-3.440399933E1,-3.855199814E1
6.896104643E0,-1.066279984E1,-3.383060074E1,-3.862519836E1
6.906104643E0,-1.239519978E1,-3.309859848E1,-3.861299896E1
6.916104643E0,-1.396899986E1,-3.232999802E1,-3.869839859E1
6.926104643E0,-1.568919945E1,-3.137839890E1,-3.883259964E1
6.936104643E0,-1.750699997E1,-3.035359955E1,-3.885699844E1
6.946104643E0,-1.923939896E1,-2.927999878E1,-3.900339890E1
6.956104643E0,-2.064239883E1,-2.819419861E1,-3.911320114E1
6.966104643E0,-2.210639954E1,-2.699860001E1,-3.933279800E1
6.976104643E0,-2.335079956E1,-2.582740021E1,-3.951580048E1
6.986104643E0,-2.466839981E1,-2.463179970E1,-3.982080078E1
6.996104643E0,-2.587619972E1,-2.347279930E1,-3.995499802E1
7.006104643E0,-2.690099907E1,-2.248460007E1,-4.000379944E1
7.016104643E0,-2.790139961E1,-2.132559967E1,-4.010139847E1
7.026104643E0,-2.888959885E1,-2.019099998E1,-4.015019989E1
7.036104643E0,-2.982899857E1,-1.905640030E1,-4.015019989E1
7.046104643E0,-3.060980034E1,-1.810479927E1,-4.007699966E1
7.056104643E0,-3.137839890E1,-1.699460030E1,-4.015019989E1
7.066104643E0,-3.202499771E1,-1.594539928E1,-4.012580109E1
7.076104643E0,-3.263499832E1,-1.488399982E1,-4.016239929E1
7.086104643E0,-3.323279953E1,-1.382259941E1,-4.017459869E1
7.096104643E0,-3.378179932E1,-1.284659958E1,-4.024779892E1
7.106104643E0,-3.430640030E1,-1.189499950E1,-4.017459869E1
7.116104643E0,-3.484320068E1,-1.100440025E1,-4.025999832E1
7.126104643E0,-3.530680084E1,-1.007719994E1,-4.024779892E1
7.136104643E0,-3.575819778E1,-9.345199585E0,-4.006480026E1
7.146104643E0,-3.624620056E1,-8.564399719E0,-3.997940063E1
7.156104643E0,-3.673419952E1,-7.868999958E0,-3.983300018E1
7.166104643E0,-3.716119766E1,-7.210199833E0,-3.968659973E1
7.176104643E0,-3.745399857E1,-6.722199917E0,-3.952799988E1
7.186104643E0,-3.774679947E1,-6.173199654E0,-3.945479965E1
7.196104643E0,-3.800299835E1,-5.807199955E0,-3.927180099E1
7.206104643E0,-3.816159821E1,-5.465600014E0,-3.917419815E1
7.216104643E0,-3.834460068E1,-5.209399700E0,-3.921080017E1
7.226104643E0,-3.839339828E1,-5.075200081E0,-3.922299957E1
7.236104643E0,-3.853979874E1,-4.953199863E0,-3.922299957E1
7.246104643E0,-3.855199814E1,-4.794600010E0,-3.923519897E1
7.256104643E0,-3.857640076E1,-4.684800148E0,-3.919860077E1
7.266104643E0,-3.861299896E1,-4.599400043E0,-3.928400040E1
7.276104643E0,-3.866180038E1,-4.428599834E0,-3.929619980E1
7.286104643E0,-3.868619919E1,-4.330999851E0,-3.939379883E1
7.296104643E0,-3.872279739E1,-4.111400127E0,-3.952799988E1
7.306104643E0,-3.875939941E1,-3.952800035E0,-3.952799988E1
7.316104643E0,-3.863739777E1,-3.830799818E0,-3.961339951E1
7.326104643E0,-3.862519836E1,-3.733199835E0,-3.971099854E1
7.336104643E0,-3.856419754E1,-3.611199856E0,-3.984519958E1
7.346104643E0,-3.852759933E1,-3.647799969E0,-3.984519958E1
7.356104643E0,-3.840559769E1,-3.659999847E0,-3.991839981E1
7.366104643E0,-3.834460068E1,-3.696599960E0,-3.997940063E1
7.376104643E0,-3.819820023E1,-3.781999826E0,-3.989400101E1
7.386104643E0,-3.810059738E1,-3.794199944E0,-3.994279861E1
7.396104643E0,-3.801519775E1,-3.733199835E0,-4.001599884E1
7.406104643E0,-3.799079895E1,-3.806399822E0,-4.008919907E1
7.416104643E0,-3.799079895E1,-3.879599810E0,-4.012580109E1
7.426104643E0,-3.788100052E1,-3.891799927E0,-4.021120071E1
7.436104643E0,-3.785659790E1,-3.903999805E0,-4.027219772E1
7.446104643E0,-3.771019745E1,-3.952800035E0,-4.025999832E1
7.456104643E0,-3.764920044E1,-4.026000023E0,-4.032099915E1
7.466104643E0,-3.756380081E1,-4.026000023E0,-4.045520020E1
7.476104643E0,-3.747840118E1,-4.086999893E0,-4.056499863E1
7.486104643E0,-3.734420013E1,-4.135799885E0,-4.056499863E1
7.496104643E0,-3.719779968E1,-4.160200119E0,-4.060160065E1
7.506104643E0,-3.719779968E1,-4.196799755E0,-4.065039825E1
7.516104643E0,-3.713679886E1,-4.282199860E0,-4.068700027E1
7.526104643E0,-3.712459946E1,-4.257800102E0,-4.077239990E1
7.536104643E0,-3.710020065E1,-4.282199860E0,-4.083340073E1
7.546104643E0,-3.701480103E1,-4.404200077E0,-4.077239990E1
7.556104643E0,-3.703919983E1,-4.526199818E0,-4.067480087E1
7.566104643E0,-3.701480103E1,-4.477399826E0,-4.073579788E1
7.576104643E0,-3.703919983E1,-4.513999939E0,-4.080899811E1
7.586104643E0,-3.689279938E1,-4.562799931E0,-4.076020050E1
7.596104643E0,-3.680739975E1,-4.635999680E0,-4.073579788E1
7.606104643E0,-3.684399796E1,-4.757999897E0,-4.073579788E1
7.616104643E0,-3.681959915E1,-4.855599880E0,-4.072359848E1
7.626104643E0,-3.681959915E1,-4.977600098E0,-4.077239990E1
7.636104643E0,-3.679520035E1,-5.050799847E0,-4.082119751E1
7.646104643E0,-3.678300095E1,-5.184999943E0,-4.086999893E1
7.656104643E0,-3.674639893E1,-5.245999813E0,-4.082119751E1
7.666104643E0,-3.670980072E1,-5.343599796E0,-4.091880035E1
7.676104643E0,-3.669759750E1,-5.453399658E0,-4.099200058E1
7.686104643E0,-3.664879990E1,-5.489999771E0,-4.106520081E1
7.696104643E0,-3.662440109E1,-5.563199997E0,-4.102859879E1
7.706104643E0,-3.673419952E1,-5.611999989E0,-4.099200058E1
7.716104643E0,-3.670980072E1,-5.697400093E0,-4.096759796E1
7.726104643E0,-3.672200012E1,-5.770599842E0,-4.086999893E1
7.736104643E0,-3.669759750E1,-5.880399704E0,-4.078459930E1
7.746104643E0,-3.675859833E1,-5.904799938E0,-4.069919968E1
7.756104643E0,-3.678300095E1,-5.868199825E0,-4.068700027E1
7.766104643E0,-3.685620117E1,-5.941400051E0,-4.057719803E1
7.776104643E0,-3.685620117E1,-5.929199696E0,-4.063819885E1
7.786104643E0,-3.675859833E1,-5.916999817E0,-4.065039825E1
