00045359,XQ,+102548,+0502,+0401,2016/12/09,16:48:34,+0304922441,-0882119815,+00069466,09
00045359,XQ,+102548,+0505,+0388,2016/12/09,16:48:35,+0304922453,-0882119805,+00068972,09
00045359,XQ,+102559,+0509,+0385,2016/12/09,16:48:36,+0304922421,-0882119814,+00068307,09
00045359,XQ,+102548,+0513,+0388,2016/12/09,16:48:37,+0304922408,-0882119825,+00067995,09
00045359,XQ,+102577,+0510,+0387,2016/12/09,16:48:38,+0304922437,-0882119847,+00067633,09
00045359,XQ,+102568,+0508,+0392,2016/12/09,16:48:39,+0304922473,-0882119888,+00067388,09
00045359,XQ,+102572,+0516,+0405,2016/12/09,16:48:40,+0304922451,-0882119944,+00067096,09
00045359,XQ,+102582,+0521,+0388,2016/12/09,16:48:41,+0304922391,-0882120016,+00066693,09
00045359,XQ,+102572,+0516,+0385,2016/12/09,16:48:42,+0304922328,-0882120095,+00066410,09
00045359,XQ,+102591,+0520,+0372,2016/12/09,16:48:43,+0304922269,-0882120134,+00065874,09
00045359,XQ,+102612,+0517,+0368,2016/12/09,16:48:44,+0304922280,-0882120122,+00065616,09
00045359,XQ,+102597,+0513,+0375,2016/12/09,16:48:45,+0304922374,-0882120074,+00065422,09
00045359,XQ,+102598,+0511,+0396,2016/12/09,16:48:46,+0304922470,-0882120040,+00065361,09
00045359,XQ,+102602,+0504,+0387,2016/12/09,16:48:47,+0304922481,-0882120040,+00065090,09
00045359,XQ,+102606,+0500,+0401,2016/12/09,16:48:48,+0304922444,-0882120043,+00064863,09
00045359,XQ,+102592,+0506,+0433,2016/12/09,16:48:49,+0304922340,-0882120095,+00064678,09
00045359,XQ,+102630,+0518,+0371,2016/12/09,16:48:50,+0304922175,-0882120163,+00064209,09
00045359,XQ,+102620,+0525,+0377,2016/12/09,16:48:51,+0304922033,-0882120224,+00063669,09
00045359,XQ,+102636,+0528,+0368,2016/12/09,16:48:52,+0304921889,-0882120243,+00062468,10
00045359,XQ,+102625,+0529,+0374,2016/12/09,16:48:53,+0304921838,-0882120248,+00061754,10
00045359,XQ,+102653,+0528,+0368,2016/12/09,16:48:54,+0304921853,-0882120235,+00060933,10
00045359,XQ,+102659,+0534,+0382,2016/12/09,16:48:55,+0304921977,-0882120179,+00060629,10
00045359,XQ,+102651,+0537,+0383,2016/12/09,16:48:56,+0304922042,-0882120096,+00060306,10
00045359,XQ,+102657,+0541,+0378,2016/12/09,16:48:57,+0304922086,-0882120030,+00060467,10
00045359,XQ,+102640,+0538,+0385,2016/12/09,16:48:58,+0304922100,-0882120044,+00060369,10
00045359,XQ,+102650,+0540,+0388,2016/12/09,16:48:59,+0304922066,-0882120118,+00060019,10
00045359,XQ,+102643,+0536,+0387,2016/12/09,16:49:00,+0304922009,-0882120180,+00059508,10
00045359,XQ,+102647,+0541,+0378,2016/12/09,16:49:01,+0304921956,-0882120204,+00059002,10
00045359,XQ,+102666,+0545,+0376,2016/12/09,16:49:02,+0304921927,-0882120186,+00058437,10
00045359,XQ,+102656,+0524,+0379,2016/12/09,16:49:03,+0304921917,-0882120134,+00057568,10
00045359,XQ,+102672,+0523,+0379,2016/12/09,16:49:04,+0304921874,-0882120084,+00056639,10
00045359,XQ,+102667,+0528,+0377,2016/12/09,16:49:05,+0304921843,-0882120045,+00055863,10
00045359,XQ,+102676,+0537,+0387,2016/12/09,16:49:06,+0304921760,-0882120034,+00055101,10
00045359,XQ,+102699,+0533,+0373,2016/12/09,16:49:07,+0304921601,-0882120047,+00054414,10
00045359,XQ,+102696,+0529,+0367,2016/12/09,16:49:08,+0304921481,-0882120048,+00053676,10
00045359,XQ,+102701,+0529,+0367,2016/12/09,16:49:09,+0304921407,-0882120042,+00053077,10
00045359,XQ,+102720,+0525,+0365,2016/12/09,16:49:10,+0304921344,-0882120043,+00052296,10
00045359,XQ,+102724,+0526,+0376,2016/12/09,16:49:11,+0304921282,-0882120060,+00051560,10
00045359,XQ,+102729,+0526,+0377,2016/12/09,16:49:12,+0304921238,-0882120081,+00051021,10
00045359,XQ,+102748,+0525,+0366,2016/12/09,16:49:13,+0304921177,-0882120080,+00050559,10
00045359,XQ,+102730,+0539,+0404,2016/12/09,16:49:14,+0304921094,-0882120051,+00049600,10
00045359,XQ,+102751,+0549,+0388,2016/12/09,16:49:15,+0304920981,-0882120052,+00048559,10
00045359,XQ,+102755,+0555,+0414,2016/12/09,16:49:16,+0304920840,-0882120074,+00047366,10
00045359,XQ,+102770,+0556,+0387,2016/12/09,16:49:17,+0304920686,-0882120121,+00046199,10
00045359,XQ,+102778,+0531,+0399,2016/12/09,16:49:18,+0304920529,-0882120201,+00044939,10
00045359,XQ,+102799,+0545,+0379,2016/12/09,16:49:19,+0304920363,-0882120295,+00043832,10
00045359,XQ,+102814,+0535,+0408,2016/12/09,16:49:20,+0304920211,-0882120388,+00042734,10
00045359,XQ,+102837,+0541,+0367,2016/12/09,16:49:21,+0304920114,-0882120471,+00041584,10
00045359,XQ,+102835,+0549,+0397,2016/12/09,16:49:22,+0304920023,-0882120492,+00040828,10
00045359,XQ,+102841,+0557,+0365,2016/12/09,16:49:23,+0304919950,-0882120483,+00040099,10
